zip_code,state_x,county_x,combine,income
19029,pa,delaware,delawarepa,95868.0
19030,pa,bucks,buckspa,106713.0
19031,pa,montgomery,montgomerypa,113622.0
19032,pa,delaware,delawarepa,95868.0
19033,pa,delaware,delawarepa,95868.0
19034,pa,montgomery,montgomerypa,113622.0
19035,pa,montgomery,montgomerypa,113622.0
19036,pa,delaware,delawarepa,95868.0
19037,pa,delaware,delawarepa,95868.0
19038,pa,montgomery,montgomerypa,113622.0
19039,pa,delaware,delawarepa,95868.0
19040,pa,montgomery,montgomerypa,113622.0
19041,pa,delaware,delawarepa,95868.0
19043,pa,delaware,delawarepa,95868.0
19044,pa,montgomery,montgomerypa,113622.0
19046,pa,montgomery,montgomerypa,113622.0
19047,pa,bucks,buckspa,106713.0
19048,pa,bucks,buckspa,106713.0
19049,pa,bucks,buckspa,106713.0
19050,pa,delaware,delawarepa,95868.0
19052,pa,delaware,delawarepa,95868.0
19053,pa,bucks,buckspa,106713.0
19054,pa,bucks,buckspa,106713.0
19055,pa,bucks,buckspa,106713.0
19056,pa,bucks,buckspa,106713.0
19057,pa,bucks,buckspa,106713.0
19058,pa,bucks,buckspa,106713.0
19059,pa,bucks,buckspa,106713.0
19061,pa,delaware,delawarepa,95868.0
19063,pa,delaware,delawarepa,95868.0
19064,pa,delaware,delawarepa,95868.0
19065,pa,delaware,delawarepa,95868.0
19066,pa,montgomery,montgomerypa,113622.0
19067,pa,bucks,buckspa,106713.0
19070,pa,delaware,delawarepa,95868.0
19072,pa,montgomery,montgomerypa,113622.0
19073,pa,delaware,delawarepa,95868.0
19074,pa,delaware,delawarepa,95868.0
19075,pa,montgomery,montgomerypa,113622.0
19076,pa,delaware,delawarepa,95868.0
19078,pa,delaware,delawarepa,95868.0
19079,pa,delaware,delawarepa,95868.0
19080,pa,delaware,delawarepa,95868.0
19081,pa,delaware,delawarepa,95868.0
19082,pa,delaware,delawarepa,95868.0
19083,pa,delaware,delawarepa,95868.0
19085,pa,delaware,delawarepa,95868.0
19086,pa,delaware,delawarepa,95868.0
19087,pa,delaware,delawarepa,95868.0
19088,pa,delaware,delawarepa,95868.0
19089,pa,delaware,delawarepa,95868.0
19090,pa,montgomery,montgomerypa,113622.0
19091,pa,delaware,delawarepa,95868.0
19092,pa,philadelphia,philadelphiapa,60857.0
19093,pa,philadelphia,philadelphiapa,60857.0
19094,pa,delaware,delawarepa,95868.0
19095,pa,montgomery,montgomerypa,113622.0
19096,pa,montgomery,montgomerypa,113622.0
19098,pa,delaware,delawarepa,95868.0
19099,pa,philadelphia,philadelphiapa,60857.0
19101,pa,philadelphia,philadelphiapa,60857.0
19102,pa,philadelphia,philadelphiapa,60857.0
19103,pa,philadelphia,philadelphiapa,60857.0
19104,pa,philadelphia,philadelphiapa,60857.0
19105,pa,philadelphia,philadelphiapa,60857.0
19106,pa,philadelphia,philadelphiapa,60857.0
19107,pa,philadelphia,philadelphiapa,60857.0
19108,pa,philadelphia,philadelphiapa,60857.0
19109,pa,philadelphia,philadelphiapa,60857.0
19110,pa,philadelphia,philadelphiapa,60857.0
19111,pa,philadelphia,philadelphiapa,60857.0
19112,pa,philadelphia,philadelphiapa,60857.0
19113,pa,delaware,delawarepa,95868.0
19114,pa,philadelphia,philadelphiapa,60857.0
19115,pa,philadelphia,philadelphiapa,60857.0
19116,pa,philadelphia,philadelphiapa,60857.0
19118,pa,philadelphia,philadelphiapa,60857.0
19119,pa,philadelphia,philadelphiapa,60857.0
19120,pa,philadelphia,philadelphiapa,60857.0
19121,pa,philadelphia,philadelphiapa,60857.0
19122,pa,philadelphia,philadelphiapa,60857.0
19123,pa,philadelphia,philadelphiapa,60857.0
19124,pa,philadelphia,philadelphiapa,60857.0
19125,pa,philadelphia,philadelphiapa,60857.0
19126,pa,philadelphia,philadelphiapa,60857.0
19127,pa,philadelphia,philadelphiapa,60857.0
19128,pa,philadelphia,philadelphiapa,60857.0
19129,pa,philadelphia,philadelphiapa,60857.0
19130,pa,philadelphia,philadelphiapa,60857.0
19131,pa,philadelphia,philadelphiapa,60857.0
19132,pa,philadelphia,philadelphiapa,60857.0
19133,pa,philadelphia,philadelphiapa,60857.0
19134,pa,philadelphia,philadelphiapa,60857.0
19135,pa,philadelphia,philadelphiapa,60857.0
19136,pa,philadelphia,philadelphiapa,60857.0
19137,pa,philadelphia,philadelphiapa,60857.0
19138,pa,philadelphia,philadelphiapa,60857.0
19139,pa,philadelphia,philadelphiapa,60857.0
19140,pa,philadelphia,philadelphiapa,60857.0
19141,pa,philadelphia,philadelphiapa,60857.0
19142,pa,philadelphia,philadelphiapa,60857.0
19143,pa,philadelphia,philadelphiapa,60857.0
19144,pa,philadelphia,philadelphiapa,60857.0
19145,pa,philadelphia,philadelphiapa,60857.0
19146,pa,philadelphia,philadelphiapa,60857.0
19147,pa,philadelphia,philadelphiapa,60857.0
19148,pa,philadelphia,philadelphiapa,60857.0
19149,pa,philadelphia,philadelphiapa,60857.0
19150,pa,philadelphia,philadelphiapa,60857.0
19151,pa,philadelphia,philadelphiapa,60857.0
19152,pa,philadelphia,philadelphiapa,60857.0
19153,pa,philadelphia,philadelphiapa,60857.0
19154,pa,philadelphia,philadelphiapa,60857.0
19155,pa,philadelphia,philadelphiapa,60857.0
19160,pa,philadelphia,philadelphiapa,60857.0
19161,pa,philadelphia,philadelphiapa,60857.0
19162,pa,philadelphia,philadelphiapa,60857.0
19170,pa,philadelphia,philadelphiapa,60857.0
19171,pa,philadelphia,philadelphiapa,60857.0
19172,pa,philadelphia,philadelphiapa,60857.0
19173,pa,philadelphia,philadelphiapa,60857.0
19175,pa,philadelphia,philadelphiapa,60857.0
19177,pa,philadelphia,philadelphiapa,60857.0
19178,pa,philadelphia,philadelphiapa,60857.0
19179,pa,philadelphia,philadelphiapa,60857.0
19181,pa,philadelphia,philadelphiapa,60857.0
19182,pa,philadelphia,philadelphiapa,60857.0
19183,pa,philadelphia,philadelphiapa,60857.0
19184,pa,philadelphia,philadelphiapa,60857.0
19185,pa,philadelphia,philadelphiapa,60857.0
19187,pa,philadelphia,philadelphiapa,60857.0
19188,pa,philadelphia,philadelphiapa,60857.0
19191,pa,philadelphia,philadelphiapa,60857.0
19192,pa,philadelphia,philadelphiapa,60857.0
19193,pa,philadelphia,philadelphiapa,60857.0
19194,pa,philadelphia,philadelphiapa,60857.0
19196,pa,philadelphia,philadelphiapa,60857.0
19197,pa,philadelphia,philadelphiapa,60857.0
19244,pa,philadelphia,philadelphiapa,60857.0
19255,pa,philadelphia,philadelphiapa,60857.0
19301,pa,chester,chesterpa,125605.0
19310,pa,chester,chesterpa,125605.0
19311,pa,chester,chesterpa,125605.0
19312,pa,chester,chesterpa,125605.0
19316,pa,chester,chesterpa,125605.0
19317,pa,delaware,delawarepa,95868.0
19318,pa,chester,chesterpa,125605.0
19319,pa,delaware,delawarepa,95868.0
19320,pa,chester,chesterpa,125605.0
19330,pa,chester,chesterpa,125605.0
19331,pa,delaware,delawarepa,95868.0
19333,pa,chester,chesterpa,125605.0
19335,pa,chester,chesterpa,125605.0
19339,pa,delaware,delawarepa,95868.0
19340,pa,delaware,delawarepa,95868.0
19341,pa,chester,chesterpa,125605.0
19342,pa,delaware,delawarepa,95868.0
19343,pa,chester,chesterpa,125605.0
19344,pa,chester,chesterpa,125605.0
19345,pa,chester,chesterpa,125605.0
19346,pa,chester,chesterpa,125605.0
19347,pa,chester,chesterpa,125605.0
19348,pa,chester,chesterpa,125605.0
19350,pa,chester,chesterpa,125605.0
19351,pa,chester,chesterpa,125605.0
19352,pa,chester,chesterpa,125605.0
19353,pa,chester,chesterpa,125605.0
19354,pa,chester,chesterpa,125605.0
19355,pa,chester,chesterpa,125605.0
19357,pa,chester,chesterpa,125605.0
19358,pa,chester,chesterpa,125605.0
19360,pa,chester,chesterpa,125605.0
19362,pa,chester,chesterpa,125605.0
19363,pa,chester,chesterpa,125605.0
19365,pa,chester,chesterpa,125605.0
19366,pa,chester,chesterpa,125605.0
19367,pa,chester,chesterpa,125605.0
19369,pa,chester,chesterpa,125605.0
19370,pa,chester,chesterpa,125605.0
19371,pa,chester,chesterpa,125605.0
19372,pa,chester,chesterpa,125605.0
19373,pa,delaware,delawarepa,95868.0
19374,pa,chester,chesterpa,125605.0
19375,pa,chester,chesterpa,125605.0
19376,pa,chester,chesterpa,125605.0
19380,pa,chester,chesterpa,125605.0
19381,pa,chester,chesterpa,125605.0
19382,pa,chester,chesterpa,125605.0
19383,pa,chester,chesterpa,125605.0
19390,pa,chester,chesterpa,125605.0
19395,pa,chester,chesterpa,125605.0
19397,pa,chester,chesterpa,125605.0
19398,pa,chester,chesterpa,125605.0
19399,pa,chester,chesterpa,125605.0
19401,pa,montgomery,montgomerypa,113622.0
19403,pa,montgomery,montgomerypa,113622.0
19404,pa,montgomery,montgomerypa,113622.0
19405,pa,montgomery,montgomerypa,113622.0
19406,pa,montgomery,montgomerypa,113622.0
19407,pa,montgomery,montgomerypa,113622.0
19408,pa,montgomery,montgomerypa,113622.0
19409,pa,montgomery,montgomerypa,113622.0
19420,pa,montgomery,montgomerypa,113622.0
19421,pa,chester,chesterpa,125605.0
19422,pa,montgomery,montgomerypa,113622.0
19423,pa,montgomery,montgomerypa,113622.0
19424,pa,montgomery,montgomerypa,113622.0
19425,pa,chester,chesterpa,125605.0
19426,pa,montgomery,montgomerypa,113622.0
19428,pa,montgomery,montgomerypa,113622.0
19429,pa,montgomery,montgomerypa,113622.0
19430,pa,montgomery,montgomerypa,113622.0
19432,pa,chester,chesterpa,125605.0
19435,pa,montgomery,montgomerypa,113622.0
19436,pa,montgomery,montgomerypa,113622.0
19437,pa,montgomery,montgomerypa,113622.0
19438,pa,montgomery,montgomerypa,113622.0
19440,pa,montgomery,montgomerypa,113622.0
19441,pa,montgomery,montgomerypa,113622.0
19442,pa,chester,chesterpa,125605.0
19443,pa,montgomery,montgomerypa,113622.0
19444,pa,montgomery,montgomerypa,113622.0
19446,pa,montgomery,montgomerypa,113622.0
19450,pa,montgomery,montgomerypa,113622.0
19451,pa,montgomery,montgomerypa,113622.0
19452,pa,montgomery,montgomerypa,113622.0
19453,pa,montgomery,montgomerypa,113622.0
19454,pa,montgomery,montgomerypa,113622.0
19455,pa,montgomery,montgomerypa,113622.0
19456,pa,montgomery,montgomerypa,113622.0
19457,pa,chester,chesterpa,125605.0
19460,pa,chester,chesterpa,125605.0
19462,pa,montgomery,montgomerypa,113622.0
19464,pa,montgomery,montgomerypa,113622.0
19465,pa,chester,chesterpa,125605.0
19468,pa,montgomery,montgomerypa,113622.0
19470,pa,chester,chesterpa,125605.0
19472,pa,montgomery,montgomerypa,113622.0
19473,pa,montgomery,montgomerypa,113622.0
19474,pa,montgomery,montgomerypa,113622.0
19475,pa,chester,chesterpa,125605.0
19477,pa,montgomery,montgomerypa,113622.0
19478,pa,montgomery,montgomerypa,113622.0
19480,pa,chester,chesterpa,125605.0
19481,pa,chester,chesterpa,125605.0
19482,pa,chester,chesterpa,125605.0
19483,pa,montgomery,montgomerypa,113622.0
19484,pa,montgomery,montgomerypa,113622.0
19485,pa,montgomery,montgomerypa,113622.0
19486,pa,montgomery,montgomerypa,113622.0
19487,pa,chester,chesterpa,125605.0
19488,pa,chester,chesterpa,125605.0
19489,pa,chester,chesterpa,125605.0
19490,pa,montgomery,montgomerypa,113622.0
19492,pa,montgomery,montgomerypa,113622.0
19493,pa,chester,chesterpa,125605.0
19494,pa,chester,chesterpa,125605.0
19495,pa,chester,chesterpa,125605.0
19496,pa,chester,chesterpa,125605.0
19501,pa,lancaster,lancasterpa,79344.0
19503,pa,berks,berkspa,76779.0
19504,pa,berks,berkspa,76779.0
19505,pa,berks,berkspa,76779.0
19506,pa,berks,berkspa,76779.0
19507,pa,berks,berkspa,76779.0
19508,pa,berks,berkspa,76779.0
19510,pa,berks,berkspa,76779.0
19511,pa,berks,berkspa,76779.0
19512,pa,berks,berkspa,76779.0
19516,pa,berks,berkspa,76779.0
19518,pa,berks,berkspa,76779.0
19519,pa,berks,berkspa,76779.0
19520,pa,chester,chesterpa,125605.0
19522,pa,berks,berkspa,76779.0
19523,pa,berks,berkspa,76779.0
19525,pa,montgomery,montgomerypa,113622.0
19526,pa,berks,berkspa,76779.0
19529,pa,berks,berkspa,76779.0
19530,pa,berks,berkspa,76779.0
19533,pa,berks,berkspa,76779.0
19534,pa,berks,berkspa,76779.0
19535,pa,berks,berkspa,76779.0
19536,pa,berks,berkspa,76779.0
19538,pa,berks,berkspa,76779.0
19539,pa,berks,berkspa,76779.0
19540,pa,berks,berkspa,76779.0
19541,pa,berks,berkspa,76779.0
19542,pa,berks,berkspa,76779.0
19543,pa,berks,berkspa,76779.0
19544,pa,berks,berkspa,76779.0
19545,pa,berks,berkspa,76779.0
19547,pa,berks,berkspa,76779.0
19548,pa,berks,berkspa,76779.0
19549,pa,schuylkill,schuylkillpa,60421.0
19550,pa,berks,berkspa,76779.0
19551,pa,berks,berkspa,76779.0
19554,pa,berks,berkspa,76779.0
19555,pa,berks,berkspa,76779.0
19557,pa,berks,berkspa,76779.0
19559,pa,berks,berkspa,76779.0
19560,pa,berks,berkspa,76779.0
19562,pa,berks,berkspa,76779.0
19564,pa,berks,berkspa,76779.0
19565,pa,berks,berkspa,76779.0
19567,pa,berks,berkspa,76779.0
19601,pa,berks,berkspa,76779.0
19602,pa,berks,berkspa,76779.0
19603,pa,berks,berkspa,76779.0
19604,pa,berks,berkspa,76779.0
19605,pa,berks,berkspa,76779.0
19606,pa,berks,berkspa,76779.0
19607,pa,berks,berkspa,76779.0
19608,pa,berks,berkspa,76779.0
19609,pa,berks,berkspa,76779.0
19610,pa,berks,berkspa,76779.0
19611,pa,berks,berkspa,76779.0
19612,pa,berks,berkspa,76779.0
19640,pa,berks,berkspa,76779.0
88901,nv,clark,clarknv,72277.0
88905,nv,clark,clarknv,72277.0
89004,nv,clark,clarknv,72277.0
89005,nv,clark,clarknv,72277.0
89006,nv,clark,clarknv,72277.0
89007,nv,clark,clarknv,72277.0
89009,nv,clark,clarknv,72277.0
89011,nv,clark,clarknv,72277.0
89012,nv,clark,clarknv,72277.0
89014,nv,clark,clarknv,72277.0
89015,nv,clark,clarknv,72277.0
89016,nv,clark,clarknv,72277.0
89018,nv,clark,clarknv,72277.0
89019,nv,clark,clarknv,72277.0
89021,nv,clark,clarknv,72277.0
89024,nv,clark,clarknv,72277.0
89025,nv,clark,clarknv,72277.0
89026,nv,clark,clarknv,72277.0
89027,nv,clark,clarknv,72277.0
89028,nv,clark,clarknv,72277.0
89029,nv,clark,clarknv,72277.0
89030,nv,clark,clarknv,72277.0
89031,nv,clark,clarknv,72277.0
89032,nv,clark,clarknv,72277.0
89033,nv,clark,clarknv,72277.0
89036,nv,clark,clarknv,72277.0
89039,nv,clark,clarknv,72277.0
89040,nv,clark,clarknv,72277.0
89046,nv,clark,clarknv,72277.0
89052,nv,clark,clarknv,72277.0
89053,nv,clark,clarknv,72277.0
89070,nv,clark,clarknv,72277.0
89074,nv,clark,clarknv,72277.0
89077,nv,clark,clarknv,72277.0
89084,nv,clark,clarknv,72277.0
89086,nv,clark,clarknv,72277.0
89101,nv,clark,clarknv,72277.0
89102,nv,clark,clarknv,72277.0
89103,nv,clark,clarknv,72277.0
89104,nv,clark,clarknv,72277.0
89106,nv,clark,clarknv,72277.0
89107,nv,clark,clarknv,72277.0
89108,nv,clark,clarknv,72277.0
89109,nv,clark,clarknv,72277.0
89110,nv,clark,clarknv,72277.0
89111,nv,clark,clarknv,72277.0
89112,nv,clark,clarknv,72277.0
89113,nv,clark,clarknv,72277.0
89114,nv,clark,clarknv,72277.0
89115,nv,clark,clarknv,72277.0
89116,nv,clark,clarknv,72277.0
89117,nv,clark,clarknv,72277.0
89118,nv,clark,clarknv,72277.0
89119,nv,clark,clarknv,72277.0
89120,nv,clark,clarknv,72277.0
89121,nv,clark,clarknv,72277.0
89122,nv,clark,clarknv,72277.0
89123,nv,clark,clarknv,72277.0
89124,nv,clark,clarknv,72277.0
89125,nv,clark,clarknv,72277.0
89126,nv,clark,clarknv,72277.0
89127,nv,clark,clarknv,72277.0
89128,nv,clark,clarknv,72277.0
89129,nv,clark,clarknv,72277.0
89130,nv,clark,clarknv,72277.0
89131,nv,clark,clarknv,72277.0
89132,nv,clark,clarknv,72277.0
89133,nv,clark,clarknv,72277.0
89134,nv,clark,clarknv,72277.0
89135,nv,clark,clarknv,72277.0
89137,nv,clark,clarknv,72277.0
89138,nv,clark,clarknv,72277.0
89139,nv,clark,clarknv,72277.0
89141,nv,clark,clarknv,72277.0
89142,nv,clark,clarknv,72277.0
89143,nv,clark,clarknv,72277.0
89144,nv,clark,clarknv,72277.0
89145,nv,clark,clarknv,72277.0
89146,nv,clark,clarknv,72277.0
89147,nv,clark,clarknv,72277.0
89148,nv,clark,clarknv,72277.0
89149,nv,clark,clarknv,72277.0
89150,nv,clark,clarknv,72277.0
89151,nv,clark,clarknv,72277.0
89152,nv,clark,clarknv,72277.0
89153,nv,clark,clarknv,72277.0
89154,nv,clark,clarknv,72277.0
89155,nv,clark,clarknv,72277.0
89156,nv,clark,clarknv,72277.0
89159,nv,clark,clarknv,72277.0
89160,nv,clark,clarknv,72277.0
89163,nv,clark,clarknv,72277.0
89164,nv,clark,clarknv,72277.0
89170,nv,clark,clarknv,72277.0
89173,nv,clark,clarknv,72277.0
89177,nv,clark,clarknv,72277.0
89180,nv,clark,clarknv,72277.0
89185,nv,clark,clarknv,72277.0
89191,nv,clark,clarknv,72277.0
89193,nv,clark,clarknv,72277.0
89195,nv,clark,clarknv,72277.0
89199,nv,clark,clarknv,72277.0
89402,nv,washoe,washoenv,81564.0
89405,nv,washoe,washoenv,81564.0
89412,nv,washoe,washoenv,81564.0
89424,nv,washoe,washoenv,81564.0
89431,nv,washoe,washoenv,81564.0
89432,nv,washoe,washoenv,81564.0
89433,nv,washoe,washoenv,81564.0
89434,nv,washoe,washoenv,81564.0
89435,nv,washoe,washoenv,81564.0
89436,nv,washoe,washoenv,81564.0
89439,nv,washoe,washoenv,81564.0
89442,nv,washoe,washoenv,81564.0
89450,nv,washoe,washoenv,81564.0
89451,nv,washoe,washoenv,81564.0
89452,nv,washoe,washoenv,81564.0
89494,nv,washoe,washoenv,81564.0
89501,nv,washoe,washoenv,81564.0
89502,nv,washoe,washoenv,81564.0
89503,nv,washoe,washoenv,81564.0
89504,nv,washoe,washoenv,81564.0
89505,nv,washoe,washoenv,81564.0
89506,nv,washoe,washoenv,81564.0
89507,nv,washoe,washoenv,81564.0
89509,nv,washoe,washoenv,81564.0
89510,nv,washoe,washoenv,81564.0
89511,nv,washoe,washoenv,81564.0
89512,nv,washoe,washoenv,81564.0
89513,nv,washoe,washoenv,81564.0
89515,nv,washoe,washoenv,81564.0
89520,nv,washoe,washoenv,81564.0
89523,nv,washoe,washoenv,81564.0
89533,nv,washoe,washoenv,81564.0
89557,nv,washoe,washoenv,81564.0
89570,nv,washoe,washoenv,81564.0
89595,nv,washoe,washoenv,81564.0
89599,nv,washoe,washoenv,81564.0
89704,nv,washoe,washoenv,81564.0
27007,nc,surry,surrync,59268.0
27009,nc,forsyth,forsythnc,73006.0
27010,nc,forsyth,forsythnc,73006.0
27012,nc,forsyth,forsythnc,73006.0
27013,nc,rowan,rowannc,62377.0
27017,nc,surry,surrync,59268.0
27023,nc,forsyth,forsythnc,73006.0
27024,nc,surry,surrync,59268.0
27025,nc,rockingham,rockinghamnc,50217.0
27027,nc,rockingham,rockinghamnc,50217.0
27030,nc,surry,surrync,59268.0
27031,nc,surry,surrync,59268.0
27040,nc,forsyth,forsythnc,73006.0
27041,nc,surry,surrync,59268.0
27045,nc,forsyth,forsythnc,73006.0
27047,nc,surry,surrync,59268.0
27048,nc,rockingham,rockinghamnc,50217.0
27049,nc,surry,surrync,59268.0
27050,nc,forsyth,forsythnc,73006.0
27051,nc,forsyth,forsythnc,73006.0
27053,nc,surry,surrync,59268.0
27054,nc,rowan,rowannc,62377.0
27094,nc,forsyth,forsythnc,73006.0
27098,nc,forsyth,forsythnc,73006.0
27099,nc,forsyth,forsythnc,73006.0
27101,nc,forsyth,forsythnc,73006.0
27102,nc,forsyth,forsythnc,73006.0
27103,nc,forsyth,forsythnc,73006.0
27104,nc,forsyth,forsythnc,73006.0
27105,nc,forsyth,forsythnc,73006.0
27106,nc,forsyth,forsythnc,73006.0
27107,nc,forsyth,forsythnc,73006.0
27108,nc,forsyth,forsythnc,73006.0
27109,nc,forsyth,forsythnc,73006.0
27110,nc,forsyth,forsythnc,73006.0
27111,nc,forsyth,forsythnc,73006.0
27113,nc,forsyth,forsythnc,73006.0
27114,nc,forsyth,forsythnc,73006.0
27115,nc,forsyth,forsythnc,73006.0
27116,nc,forsyth,forsythnc,73006.0
27117,nc,forsyth,forsythnc,73006.0
27120,nc,forsyth,forsythnc,73006.0
27127,nc,forsyth,forsythnc,73006.0
27130,nc,forsyth,forsythnc,73006.0
27150,nc,forsyth,forsythnc,73006.0
27151,nc,forsyth,forsythnc,73006.0
27152,nc,forsyth,forsythnc,73006.0
27155,nc,forsyth,forsythnc,73006.0
27156,nc,forsyth,forsythnc,73006.0
27157,nc,forsyth,forsythnc,73006.0
27198,nc,forsyth,forsythnc,73006.0
27199,nc,forsyth,forsythnc,73006.0
27201,nc,alamance,alamancenc,60609.0
27202,nc,alamance,alamancenc,60609.0
27203,nc,randolph,randolphnc,55496.0
27204,nc,randolph,randolphnc,55496.0
27205,nc,randolph,randolphnc,55496.0
27207,nc,chatham,chathamnc,94054.0
27208,nc,chatham,chathamnc,94054.0
27213,nc,chatham,chathamnc,94054.0
27214,nc,guilford,guilfordnc,69367.0
27215,nc,alamance,alamancenc,60609.0
27216,nc,alamance,alamancenc,60609.0
27217,nc,alamance,alamancenc,60609.0
27220,nc,alamance,alamancenc,60609.0
27228,nc,chatham,chathamnc,94054.0
27230,nc,randolph,randolphnc,55496.0
27231,nc,orange,orangenc,94564.0
27233,nc,guilford,guilfordnc,69367.0
27235,nc,guilford,guilfordnc,69367.0
27239,nc,davidson,davidsonnc,59441.0
27242,nc,moore,moorenc,72904.0
27243,nc,orange,orangenc,94564.0
27244,nc,alamance,alamancenc,60609.0
27248,nc,randolph,randolphnc,55496.0
27249,nc,guilford,guilfordnc,69367.0
27252,nc,chatham,chathamnc,94054.0
27253,nc,alamance,alamancenc,60609.0
27256,nc,chatham,chathamnc,94054.0
27258,nc,alamance,alamancenc,60609.0
27259,nc,moore,moorenc,72904.0
27260,nc,guilford,guilfordnc,69367.0
27261,nc,guilford,guilfordnc,69367.0
27262,nc,guilford,guilfordnc,69367.0
27263,nc,guilford,guilfordnc,69367.0
27264,nc,guilford,guilfordnc,69367.0
27265,nc,guilford,guilfordnc,69367.0
27278,nc,orange,orangenc,94564.0
27281,nc,moore,moorenc,72904.0
27282,nc,guilford,guilfordnc,69367.0
27283,nc,guilford,guilfordnc,69367.0
27284,nc,forsyth,forsythnc,73006.0
27285,nc,forsyth,forsythnc,73006.0
27288,nc,rockingham,rockinghamnc,50217.0
27289,nc,rockingham,rockinghamnc,50217.0
27292,nc,davidson,davidsonnc,59441.0
27293,nc,davidson,davidsonnc,59441.0
27294,nc,davidson,davidsonnc,59441.0
27295,nc,davidson,davidsonnc,59441.0
27298,nc,randolph,randolphnc,55496.0
27299,nc,davidson,davidsonnc,59441.0
27301,nc,guilford,guilfordnc,69367.0
27302,nc,alamance,alamancenc,60609.0
27310,nc,guilford,guilfordnc,69367.0
27312,nc,chatham,chathamnc,94054.0
27313,nc,guilford,guilfordnc,69367.0
27316,nc,randolph,randolphnc,55496.0
27317,nc,randolph,randolphnc,55496.0
27320,nc,rockingham,rockinghamnc,50217.0
27321,nc,rockingham,rockinghamnc,50217.0
27322,nc,rockingham,rockinghamnc,50217.0
27323,nc,rockingham,rockinghamnc,50217.0
27325,nc,moore,moorenc,72904.0
27326,nc,rockingham,rockinghamnc,50217.0
27340,nc,alamance,alamancenc,60609.0
27341,nc,randolph,randolphnc,55496.0
27342,nc,guilford,guilfordnc,69367.0
27344,nc,chatham,chathamnc,94054.0
27349,nc,alamance,alamancenc,60609.0
27350,nc,randolph,randolphnc,55496.0
27351,nc,davidson,davidsonnc,59441.0
27355,nc,randolph,randolphnc,55496.0
27357,nc,guilford,guilfordnc,69367.0
27358,nc,guilford,guilfordnc,69367.0
27359,nc,alamance,alamancenc,60609.0
27360,nc,davidson,davidsonnc,59441.0
27361,nc,davidson,davidsonnc,59441.0
27370,nc,randolph,randolphnc,55496.0
27373,nc,davidson,davidsonnc,59441.0
27374,nc,davidson,davidsonnc,59441.0
27375,nc,rockingham,rockinghamnc,50217.0
27376,nc,moore,moorenc,72904.0
27377,nc,guilford,guilfordnc,69367.0
27401,nc,guilford,guilfordnc,69367.0
27402,nc,guilford,guilfordnc,69367.0
27403,nc,guilford,guilfordnc,69367.0
27404,nc,guilford,guilfordnc,69367.0
27405,nc,guilford,guilfordnc,69367.0
27406,nc,guilford,guilfordnc,69367.0
27407,nc,guilford,guilfordnc,69367.0
27408,nc,guilford,guilfordnc,69367.0
27409,nc,guilford,guilfordnc,69367.0
27410,nc,guilford,guilfordnc,69367.0
27411,nc,guilford,guilfordnc,69367.0
27412,nc,guilford,guilfordnc,69367.0
27413,nc,guilford,guilfordnc,69367.0
27415,nc,guilford,guilfordnc,69367.0
27416,nc,guilford,guilfordnc,69367.0
27417,nc,guilford,guilfordnc,69367.0
27419,nc,guilford,guilfordnc,69367.0
27420,nc,guilford,guilfordnc,69367.0
27425,nc,guilford,guilfordnc,69367.0
27427,nc,guilford,guilfordnc,69367.0
27429,nc,guilford,guilfordnc,69367.0
27435,nc,guilford,guilfordnc,69367.0
27438,nc,guilford,guilfordnc,69367.0
27455,nc,guilford,guilfordnc,69367.0
27480,nc,guilford,guilfordnc,69367.0
27495,nc,guilford,guilfordnc,69367.0
27498,nc,guilford,guilfordnc,69367.0
27499,nc,guilford,guilfordnc,69367.0
27501,nc,harnett,harnettnc,62276.0
27502,nc,wake,wakenc,100576.0
27503,nc,durham,durhamnc,77836.0
27504,nc,johnston,johnstonnc,65036.0
27506,nc,harnett,harnettnc,62276.0
27510,nc,orange,orangenc,94564.0
27511,nc,wake,wakenc,100576.0
27512,nc,wake,wakenc,100576.0
27513,nc,wake,wakenc,100576.0
27514,nc,orange,orangenc,94564.0
27515,nc,orange,orangenc,94564.0
27516,nc,orange,orangenc,94564.0
27517,nc,orange,orangenc,94564.0
27518,nc,wake,wakenc,100576.0
27519,nc,wake,wakenc,100576.0
27520,nc,johnston,johnstonnc,65036.0
27521,nc,harnett,harnettnc,62276.0
27524,nc,johnston,johnstonnc,65036.0
27526,nc,wake,wakenc,100576.0
27529,nc,wake,wakenc,100576.0
27530,nc,wayne,waynenc,58296.0
27531,nc,wayne,waynenc,58296.0
27532,nc,wayne,waynenc,58296.0
27533,nc,wayne,waynenc,58296.0
27534,nc,wayne,waynenc,58296.0
27540,nc,wake,wakenc,100576.0
27542,nc,johnston,johnstonnc,65036.0
27543,nc,harnett,harnettnc,62276.0
27545,nc,wake,wakenc,100576.0
27546,nc,harnett,harnettnc,62276.0
27552,nc,harnett,harnettnc,62276.0
27555,nc,johnston,johnstonnc,65036.0
27557,nc,johnston,johnstonnc,65036.0
27559,nc,chatham,chathamnc,94054.0
27560,nc,wake,wakenc,100576.0
27562,nc,wake,wakenc,100576.0
27568,nc,johnston,johnstonnc,65036.0
27569,nc,johnston,johnstonnc,65036.0
27571,nc,wake,wakenc,100576.0
27572,nc,durham,durhamnc,77836.0
27576,nc,johnston,johnstonnc,65036.0
27577,nc,johnston,johnstonnc,65036.0
27587,nc,wake,wakenc,100576.0
27588,nc,wake,wakenc,100576.0
